unixtime, personID, onomatopeiaID, session, talk_tone, talk_speed, display
1758353404277, L, 4, 4, 100, 100, True
unixtime(ms), ch1, ch2, ch3, ch4, ch5, ch6, ch7, ch8
1758353411566, 2, 3, 794, 91, 315, 275, 1, 3
1758353411566, 3, 3, 791, 92, 314, 281, 1, 3
1758353411566, 14, 4, 800, 89, 322, 278, 1, 4
1758353411566, 2, 3, 796, 89, 312, 279, 1, 3
1758353411566, 6, 4, 786, 90, 317, 273, 2, 3
1758353411566, 1, 4, 795, 90, 311, 272, 3, 3
1758353411581, 0, 12, 787, 95, 324, 275, 9, 3
1758353411582, 4, 7, 792, 89, 315, 273, 1, 3
1758353411582, 3, 6, 789, 90, 317, 273, 1, 3
1758353411582, 4, 6, 796, 89, 318, 281, 2, 3
1758353411582, 0, 8, 792, 89, 313, 274, 2, 4
1758353411582, 6, 8, 794, 92, 312, 275, 2, 3
1758353411582, 4, 9, 792, 99, 311, 275, 2, 3
1758353411582, 3, 23, 796, 89, 313, 279, 1, 3
1758353411582, 2, 10, 790, 87, 312, 276, 7, 3
1758353411582, 7, 8, 791, 90, 311, 276, 2, 3
1758353411582, 12, 7, 792, 90, 315, 274, 1, 3
1758353411582, 10, 5, 795, 90, 315, 271, 1, 3
1758353411582, 5, 5, 800, 92, 316, 272, 1, 4
1758353411582, 3, 4, 792, 92, 314, 274, 1, 3
1758353411582, 3, 5, 799, 91, 315, 274, 1, 11
1758353411596, 1, 4, 792, 101, 314, 273, 2, 3
1758353411596, 3, 3, 792, 91, 316, 274, 3, 3
1758353411596, 2, 19, 791, 91, 315, 273, 2, 3
1758353411596, 2, 19, 791, 92, 317, 272, 2, 3
1758353411596, 6, 6, 791, 90, 313, 276, 6, 3
1758353411596, 7, 20, 791, 93, 311, 277, 2, 3
1758353411596, 9, 7, 791, 93, 314, 272, 2, 4
1758353411596, 4, 22, 799, 93, 313, 273, 1, 3
1758353411596, 4, 9, 791, 92, 312, 284, 2, 11
1758353411596, 3, 8, 791, 92, 312, 275, 2, 4
1758353411596, 1, 8, 796, 92, 315, 281, 3, 3
1758353411596, 13, 9, 799, 92, 315, 275, 2, 4
1758353411596, 6, 9, 803, 91, 312, 276, 3, 3
1758353411596, 3, 8, 791, 92, 317, 275, 1, 3
1758353411611, 8, 14, 799, 93, 311, 278, 1, 3
1758353411611, 2, 8, 793, 91, 313, 275, 2, 3
1758353411611, 4, 6, 799, 97, 315, 274, 1, 8
1758353411611, 6, 5, 799, 90, 312, 275, 2, 3
1758353411611, 3, 3, 796, 92, 313, 275, 1, 3
1758353411611, 2, 2, 796, 89, 310, 274, 5, 3
1758353411611, 1, 4, 796, 90, 313, 276, 3, 2
1758353411611, 6, 3, 792, 94, 322, 274, 2, 2
1758353411611, 2, 3, 796, 94, 315, 272, 1, 3
1758353411611, 3, 17, 799, 92, 316, 271, 2, 3
1758353411611, 3, 6, 798, 91, 313, 276, 2, 3
1758353411611, 3, 4, 798, 99, 317, 272, 2, 3
1758353411611, 2, 4, 799, 93, 323, 273, 2, 4
1758353411611, 5, 6, 799, 91, 315, 273, 2, 3
1758353411611, 4, 8, 791, 93, 312, 284, 1, 4
1758353411625, 4, 8, 793, 92, 315, 274, 2, 4
1758353411625, 11, 8, 799, 92, 313, 276, 2, 3
1758353411625, 3, 9, 799, 93, 311, 275, 3, 4
1758353411625, 4, 9, 798, 91, 315, 273, 1, 3
1758353411625, 3, 8, 799, 93, 317, 275, 1, 3
1758353411625, 3, 8, 795, 95, 309, 276, 2, 3
1758353411625, 3, 7, 799, 91, 315, 273, 3, 3
1758353411625, 2, 5, 803, 91, 315, 274, 1, 3
1758353411625, 4, 4, 797, 91, 315, 276, 9, 4
1758353411625, 2, 5, 793, 91, 313, 273, 2, 3
1758353411625, 6, 3, 793, 93, 314, 277, 2, 3
1758353411625, 4, 3, 796, 93, 314, 275, 2, 3
1758353411625, 2, 18, 807, 92, 313, 275, 2, 4
1758353411625, 5, 6, 796, 97, 315, 274, 1, 3
1758353411640, 2, 4, 799, 92, 317, 276, 2, 3
1758353411640, 2, 4, 793, 91, 313, 279, 3, 3
1758353411640, 9, 6, 793, 92, 314, 274, 1, 3
1758353411640, 4, 5, 795, 92, 316, 284, 1, 3
1758353411640, 4, 7, 795, 93, 313, 276, 2, 3
1758353411640, 2, 6, 798, 90, 314, 273, 2, 3
1758353411640, 4, 23, 805, 93, 317, 277, 4, 3
1758353411640, 4, 10, 799, 93, 317, 278, 6, 3
1758353411640, 3, 10, 800, 91, 318, 275, 2, 3
1758353411640, 5, 9, 795, 100, 317, 276, 3, 3
1758353411640, 5, 23, 798, 91, 325, 278, 2, 2
1758353411640, 4, 11, 800, 92, 316, 278, 2, 2
1758353411640, 3, 7, 796, 101, 315, 277, 2, 3
1758353411640, 4, 20, 795, 90, 317, 275, 2, 3
1758353411640, 9, 7, 805, 92, 314, 275, 1, 4
1758353411640, 4, 4, 798, 92, 316, 274, 2, 3
1758353411655, 2, 18, 801, 93, 316, 275, 1, 3
1758353411655, 3, 5, 799, 92, 315, 278, 10, 3
1758353411655, 5, 7, 790, 91, 317, 275, 2, 12
1758353411655, 4, 4, 799, 92, 320, 277, 2, 4
1758353411655, 3, 4, 805, 90, 323, 278, 3, 4
1758353411655, 7, 4, 799, 94, 313, 279, 1, 5
1758353411655, 8, 5, 791, 93, 313, 274, 5, 4
1758353411655, 1, 5, 795, 92, 321, 278, 3, 3
1758353411655, 6, 6, 793, 90, 316, 278, 1, 3
1758353411655, 3, 6, 803, 89, 315, 275, 2, 3
1758353411655, 3, 7, 803, 93, 313, 275, 2, 3
1758353411655, 5, 9, 798, 94, 316, 275, 1, 3
1758353411655, 2, 23, 801, 93, 315, 278, 5, 3
1758353411655, 5, 11, 798, 94, 314, 277, 2, 3
1758353411669, 3, 9, 805, 90, 318, 279, 2, 2
1758353411669, 5, 8, 801, 93, 311, 281, 2, 4
1758353411669, 7, 22, 795, 95, 314, 274, 1, 3
1758353411669, 2, 22, 796, 92, 317, 277, 2, 3
1758353411669, 5, 7, 794, 92, 315, 273, 2, 3
1758353411669, 3, 4, 801, 91, 315, 275, 2, 4
1758353411669, 0, 3, 793, 90, 315, 275, 1, 3
1758353411669, 6, 4, 795, 91, 316, 275, 2, 3
1758353411669, 3, 3, 795, 90, 316, 278, 1, 3
1758353411669, 3, 4, 795, 92, 313, 277, 1, 3
1758353411669, 1, 3, 795, 91, 317, 276, 2, 2
1758353411669, 10, 19, 797, 93, 315, 277, 2, 12
1758353411669, 3, 6, 803, 94, 313, 278, 3, 3
1758353411669, 0, 6, 796, 91, 318, 276, 2, 3
1758353411669, 3, 5, 803, 91, 317, 275, 2, 5
1758353411684, 3, 7, 796, 95, 313, 275, 2, 3
1758353411684, 7, 7, 796, 93, 321, 274, 1, 2
1758353411684, 3, 22, 794, 93, 315, 284, 1, 3
1758353411684, 3, 23, 799, 93, 317, 275, 2, 3
1758353411684, 6, 11, 797, 93, 313, 275, 2, 3
1758353411684, 2, 12, 803, 94, 312, 274, 2, 3
1758353411684, 2, 22, 796, 92, 313, 280, 3, 5
1758353411684, 4, 9, 796, 100, 314, 279, 3, 3
1758353411684, 4, 6, 807, 100, 313, 281, 1, 10
1758353411684, 2, 5, 802, 91, 316, 272, 1, 3
1758353411684, 11, 3, 794, 91, 316, 273, 10, 3
1758353411684, 2, 3, 791, 92, 313, 277, 6, 3
1758353411684, 4, 4, 799, 90, 312, 272, 2, 3
1758353411684, 3, 4, 795, 92, 317, 272, 3, 6
1758353411699, 5, 4, 795, 93, 316, 272, 3, 3
1758353411699, 3, 8, 800, 93, 315, 275, 0, 4
1758353411699, 3, 4, 804, 92, 317, 283, 1, 3
1758353411699, 3, 4, 800, 90, 318, 286, 4, 3
1758353411699, 5, 6, 795, 90, 318, 273, 4, 3
1758353411699, 5, 6, 795, 94, 315, 278, 2, 3
1758353411699, 5, 7, 795, 94, 316, 274, 1, 3
1758353411699, 4, 7, 795, 94, 325, 278, 3, 11
1758353411699, 3, 7, 798, 98, 320, 274, 1, 4
1758353411699, 4, 22, 799, 93, 313, 278, 2, 3
1758353411699, 3, 10, 796, 103, 314, 275, 2, 3
1758353411699, 5, 9, 795, 97, 318, 275, 2, 3
1758353411699, 4, 8, 791, 95, 317, 285, 1, 4
1758353411699, 4, 7, 796, 90, 316, 276, 2, 3
1758353411699, 5, 6, 799, 92, 316, 275, 3, 6
1758353411699, 7, 5, 803, 95, 314, 279, 2, 3
1758353411715, 5, 17, 799, 93, 313, 285, 2, 2
1758353411715, 2, 5, 796, 92, 315, 279, 11, 3
1758353411715, 1, 4, 791, 90, 316, 276, 2, 5
1758353411715, 11, 3, 798, 93, 311, 285, 2, 2
1758353411715, 1, 4, 791, 93, 312, 278, 1, 3
1758353411715, 1, 4, 801, 92, 314, 275, 3, 1
1758353411715, 2, 5, 792, 97, 311, 281, 2, 4
1758353411715, 6, 19, 792, 97, 318, 275, 2, 2
1758353411715, 4, 23, 798, 92, 319, 276, 1, 3
1758353411715, 3, 8, 791, 93, 315, 276, 3, 3
1758353411715, 9, 6, 791, 102, 315, 276, 1, 5
1758353411715, 5, 8, 796, 92, 318, 276, 11, 3
1758353411715, 3, 8, 792, 97, 316, 279, 3, 3
1758353411715, 3, 9, 803, 93, 317, 276, 11, 3
1758353411715, 1, 9, 796, 92, 315, 279, 2, 3
1758353411729, 7, 7, 799, 95, 320, 279, 2, 3
1758353411729, 2, 7, 791, 94, 316, 279, 2, 3
1758353411729, 9, 7, 798, 92, 317, 275, 4, 3
1758353411729, 3, 16, 791, 95, 314, 279, 2, 2
1758353411729, 0, 6, 791, 94, 318, 274, 1, 2
1758353411729, 5, 4, 793, 91, 313, 278, 1, 4
1758353411729, 2, 3, 798, 93, 313, 272, 2, 3
1758353411729, 3, 3, 792, 92, 315, 275, 2, 3
1758353411729, 2, 3, 804, 89, 313, 277, 2, 4
1758353411729, 1, 13, 796, 90, 315, 279, 1, 3
1758353411729, 7, 5, 791, 93, 314, 283, 1, 3
1758353411729, 0, 4, 791, 90, 317, 279, 3, 9
1758353411729, 4, 5, 799, 91, 316, 276, 2, 3
1758353411729, 4, 6, 804, 93, 313, 276, 2, 3
1758353411743, 3, 5, 799, 91, 319, 273, 2, 3
1758353411743, 3, 7, 791, 93, 314, 276, 1, 5
1758353411743, 6, 17, 793, 91, 316, 274, 2, 3
1758353411743, 3, 9, 801, 95, 313, 275, 2, 3
1758353411743, 6, 9, 795, 93, 315, 281, 1, 3
1758353411743, 6, 9, 806, 95, 318, 279, 3, 4
1758353411743, 1, 8, 795, 90, 316, 282, 2, 3
1758353411743, 5, 8, 796, 91, 315, 273, 3, 2
1758353411743, 5, 7, 799, 92, 313, 277, 1, 4
1758353411743, 3, 5, 795, 91, 317, 275, 2, 4
1758353411743, 4, 5, 798, 91, 317, 276, 4, 3
1758353411743, 3, 4, 799, 91, 315, 274, 2, 3
1758353411743, 0, 18, 799, 91, 318, 278, 2, 2
1758353411743, 2, 6, 793, 91, 326, 275, 1, 3
1758353411758, 5, 12, 799, 92, 317, 276, 1, 3
1758353411758, 3, 4, 793, 90, 317, 276, 2, 3
1758353411758, 4, 5, 791, 90, 315, 276, 2, 3
1758353411758, 2, 3, 792, 93, 319, 275, 2, 8
1758353411758, 3, 4, 801, 91, 315, 274, 2, 3
1758353411758, 3, 4, 792, 89, 314, 275, 2, 11
1758353411758, 12, 6, 799, 90, 318, 275, 1, 4
1758353411758, 5, 7, 791, 95, 319, 275, 1, 3
1758353411758, 3, 16, 796, 91, 316, 278, 2, 3
1758353411758, 4, 9, 804, 95, 321, 276, 2, 6
1758353411758, 3, 9, 799, 89, 314, 279, 2, 3
1758353411758, 4, 9, 799, 91, 315, 274, 2, 3
1758353411758, 12, 9, 796, 90, 317, 277, 2, 3
1758353411758, 4, 8, 793, 93, 318, 283, 3, 4
1758353411758, 5, 7, 793, 94, 315, 276, 2, 2
1758353411758, 1, 5, 796, 92, 316, 273, 2, 3
1758353411772, 1, 5, 792, 92, 316, 278, 2, 3
1758353411772, 2, 4, 791, 92, 313, 273, 2, 3
1758353411772, 2, 3, 799, 98, 313, 272, 2, 2
1758353411772, 3, 3, 788, 88, 317, 276, 3, 2
1758353411772, 3, 3, 799, 91, 313, 280, 1, 2
1758353411772, 3, 3, 796, 88, 315, 279, 3, 3
1758353411772, 12, 4, 798, 89, 311, 273, 2, 3
1758353411772, 5, 4, 799, 91, 315, 275, 2, 7
1758353411772, 1, 5, 792, 89, 318, 284, 1, 3
1758353411772, 0, 5, 791, 90, 315, 274, 2, 3
1758353411772, 4, 6, 792, 92, 315, 277, 2, 3
1758353411772, 3, 7, 792, 95, 313, 272, 2, 4
1758353411772, 7, 7, 793, 91, 318, 274, 3, 2
1758353411772, 4, 7, 791, 91, 316, 273, 2, 3
1758353411787, 4, 13, 796, 100, 315, 279, 2, 3
1758353411787, 4, 11, 804, 92, 319, 275, 1, 4
1758353411787, 3, 8, 803, 89, 315, 276, 1, 11
1758353411787, 7, 7, 790, 91, 315, 275, 2, 4
1758353411787, 4, 7, 797, 91, 323, 275, 7, 4
1758353411787, 3, 6, 798, 91, 316, 273, 3, 3
1758353411787, 3, 19, 796, 88, 320, 276, 1, 10
1758353411787, 4, 6, 796, 90, 313, 277, 1, 7
1758353411787, 1, 3, 796, 91, 316, 274, 2, 3
1758353411787, 3, 4, 792, 89, 311, 275, 2, 3
1758353411787, 3, 3, 797, 90, 315, 276, 2, 3
1758353411787, 1, 3, 790, 92, 319, 274, 11, 4
1758353411787, 7, 3, 796, 91, 314, 273, 2, 5
1758353411787, 4, 4, 791, 95, 313, 275, 1, 2
1758353411802, 5, 4, 801, 91, 312, 273, 1, 3
1758353411802, 0, 6, 792, 96, 314, 272, 2, 4
1758353411802, 6, 6, 787, 93, 324, 276, 5, 3
1758353411802, 5, 7, 795, 94, 318, 270, 3, 3
1758353411802, 4, 8, 787, 93, 315, 275, 2, 3
1758353411802, 11, 12, 791, 101, 317, 271, 2, 3
1758353411802, 3, 9, 794, 97, 318, 272, 2, 3
1758353411802, 6, 22, 790, 92, 316, 273, 1, 3
1758353411802, 4, 10, 784, 89, 316, 284, 8, 3
1758353411802, 3, 8, 791, 91, 313, 277, 2, 3
1758353411802, 4, 8, 784, 89, 316, 279, 2, 3
1758353411802, 2, 5, 788, 89, 316, 275, 2, 3
1758353411802, 6, 4, 784, 89, 313, 277, 1, 3
1758353411802, 1, 17, 790, 88, 315, 276, 11, 2
1758353411802, 4, 5, 791, 89, 318, 276, 2, 3
1758353411817, 3, 4, 785, 89, 318, 276, 2, 3
1758353411817, 3, 3, 787, 88, 316, 276, 1, 4
1758353411817, 3, 18, 787, 90, 318, 274, 2, 3
1758353411817, 0, 6, 784, 89, 315, 274, 2, 3
1758353411817, 3, 4, 791, 90, 325, 276, 2, 3
1758353411817, 3, 18, 784, 94, 313, 273, 5, 4
1758353411817, 2, 21, 786, 90, 315, 275, 2, 3
1758353411817, 13, 8, 784, 91, 313, 276, 2, 3
1758353411817, 4, 22, 789, 88, 317, 275, 1, 3
1758353411817, 6, 24, 784, 95, 316, 275, 1, 3
1758353411817, 9, 11, 791, 90, 315, 277, 2, 8
1758353411817, 1, 10, 781, 92, 317, 278, 2, 7
1758353411817, 3, 24, 786, 102, 318, 273, 2, 8
1758353411817, 4, 11, 793, 90, 316, 277, 2, 5
1758353411817, 0, 9, 784, 88, 314, 273, 1, 3
1758353411832, 5, 7, 784, 90, 316, 273, 2, 3
1758353411832, 5, 6, 796, 92, 314, 276, 2, 2
1758353411832, 1, 5, 787, 89, 317, 273, 11, 3
1758353411832, 4, 3, 786, 90, 317, 274, 2, 3
1758353411832, 2, 3, 784, 90, 316, 273, 2, 3
1758353411832, 1, 4, 788, 87, 317, 275, 1, 2
1758353411832, 5, 4, 787, 89, 318, 276, 2, 3
1758353411832, 5, 4, 782, 92, 317, 275, 2, 3
1758353411832, 4, 4, 779, 88, 317, 277, 2, 5
1758353411832, 5, 19, 784, 95, 317, 277, 2, 3
1758353411832, 2, 7, 780, 94, 319, 274, 2, 4
1758353411832, 2, 5, 779, 95, 313, 274, 1, 12
1758353411832, 5, 5, 783, 92, 312, 277, 5, 3
1758353411832, 4, 19, 792, 89, 314, 280, 2, 3
1758353411832, 3, 10, 784, 90, 315, 273, 2, 11
1758353411846, 3, 7, 787, 89, 313, 273, 2, 4
1758353411846, 5, 9, 779, 91, 315, 276, 2, 3
1758353411846, 0, 9, 787, 91, 316, 280, 1, 4
1758353411846, 8, 8, 783, 90, 315, 274, 3, 4
1758353411846, 7, 7, 790, 89, 317, 274, 1, 12
1758353411846, 1, 8, 785, 91, 316, 272, 2, 3
1758353411846, 4, 5, 787, 91, 318, 277, 2, 3
1758353411846, 3, 4, 783, 90, 318, 276, 1, 3
1758353411846, 0, 17, 784, 91, 319, 277, 2, 3
1758353411846, 3, 20, 791, 93, 319, 274, 2, 3
1758353411846, 4, 6, 784, 90, 318, 278, 1, 3
1758353411846, 4, 5, 789, 88, 314, 275, 2, 3
1758353411846, 6, 3, 789, 88, 319, 276, 1, 2
1758353411846, 6, 4, 783, 91, 314, 275, 1, 4
1758353411846, 2, 4, 781, 89, 314, 279, 3, 3
1758353411861, 1, 4, 787, 91, 327, 284, 1, 3
1758353411861, 4, 5, 779, 90, 318, 276, 2, 8
1758353411861, 5, 7, 789, 96, 318, 274, 2, 3
1758353411861, 4, 7, 787, 91, 317, 278, 2, 4
1758353411861, 4, 8, 787, 89, 315, 275, 1, 3
1758353411861, 0, 9, 784, 89, 318, 277, 2, 3
1758353411861, 5, 10, 779, 89, 318, 277, 2, 3
1758353411861, 5, 9, 787, 101, 315, 278, 3, 4
1758353411861, 2, 8, 780, 96, 315, 282, 1, 3
1758353411861, 5, 8, 784, 90, 315, 278, 1, 4
1758353411861, 5, 7, 780, 89, 317, 276, 2, 3
1758353411861, 5, 5, 784, 88, 317, 277, 2, 2
1758353411861, 3, 19, 782, 90, 317, 276, 1, 6
1758353411861, 4, 19, 783, 99, 314, 274, 2, 3
1758353411876, 4, 6, 775, 89, 316, 277, 2, 3
1758353411876, 4, 4, 775, 88, 315, 280, 2, 3
1758353411876, 2, 3, 783, 90, 313, 278, 2, 4
1758353411876, 7, 3, 784, 90, 317, 283, 2, 3
1758353411876, 1, 4, 787, 88, 323, 279, 2, 3
1758353411876, 0, 5, 783, 96, 317, 277, 2, 2
1758353411876, 13, 5, 775, 90, 318, 277, 4, 3
1758353411876, 2, 21, 783, 91, 316, 275, 1, 3
1758353411876, 3, 8, 775, 89, 327, 279, 2, 3
1758353411876, 4, 7, 774, 89, 318, 276, 9, 10
1758353411876, 4, 8, 780, 89, 315, 280, 2, 3
1758353411876, 6, 7, 783, 89, 313, 277, 2, 3
1758353411876, 5, 9, 783, 91, 318, 277, 3, 6
1758353411876, 7, 9, 780, 88, 316, 277, 2, 7
1758353411876, 5, 8, 779, 88, 318, 279, 2, 7
1758353411876, 3, 8, 777, 90, 315, 280, 1, 3
1758353411891, 5, 7, 783, 91, 314, 277, 3, 2
1758353411891, 4, 6, 777, 99, 320, 278, 1, 3
1758353411891, 4, 4, 780, 90, 315, 279, 1, 3
1758353411891, 4, 4, 775, 89, 320, 280, 1, 2
1758353411891, 3, 3, 783, 89, 321, 275, 1, 4
1758353411891, 3, 3, 775, 89, 315, 278, 3, 3
1758353411891, 6, 3, 780, 87, 315, 275, 2, 3
1758353411891, 0, 4, 785, 88, 321, 278, 1, 3
1758353411891, 11, 4, 783, 89, 316, 275, 2, 3
1758353411891, 6, 4, 783, 89, 312, 278, 3, 3
1758353411891, 1, 4, 775, 88, 318, 276, 3, 11
1758353411891, 2, 5, 783, 88, 319, 277, 2, 7
1758353411891, 5, 5, 780, 90, 320, 287, 2, 4
1758353411891, 1, 7, 783, 88, 319, 281, 3, 3
1758353411905, 6, 8, 777, 91, 315, 283, 2, 3
1758353411905, 6, 8, 775, 89, 315, 284, 2, 3
1758353411905, 3, 8, 787, 88, 320, 279, 2, 4
1758353411905, 0, 9, 783, 89, 315, 280, 2, 3
1758353411905, 0, 23, 780, 89, 320, 279, 2, 2
1758353411905, 3, 9, 777, 92, 313, 277, 2, 11
1758353411905, 2, 21, 787, 89, 319, 280, 2, 4
1758353411905, 3, 11, 799, 88, 317, 286, 1, 2
1758353411905, 12, 16, 783, 89, 318, 278, 2, 2
1758353411905, 2, 5, 775, 88, 315, 278, 2, 3
1758353411905, 4, 16, 780, 88, 316, 285, 2, 12
1758353411905, 3, 19, 779, 88, 318, 280, 2, 3
1758353411905, 3, 6, 779, 90, 324, 282, 2, 2
1758353411905, 0, 4, 787, 90, 315, 279, 2, 3
1758353411905, 7, 15, 779, 89, 321, 277, 2, 3
1758353411921, 5, 5, 784, 91, 319, 280, 2, 3
1758353411921, 3, 6, 784, 89, 318, 283, 2, 7
1758353411921, 2, 17, 779, 92, 318, 279, 2, 3
1758353411921, 3, 11, 777, 91, 319, 277, 2, 3
1758353411921, 6, 7, 787, 89, 319, 284, 2, 3
1758353411921, 5, 8, 779, 90, 320, 279, 2, 3
1758353411921, 6, 9, 779, 88, 318, 282, 1, 12
1758353411921, 11, 8, 787, 89, 322, 280, 3, 4
1758353411921, 3, 24, 787, 91, 323, 278, 1, 4
1758353411921, 1, 11, 781, 87, 315, 276, 3, 3
1758353411921, 4, 23, 779, 91, 317, 289, 2, 3
1758353411921, 10, 9, 787, 88, 315, 281, 1, 2
1758353411921, 4, 7, 779, 88, 319, 280, 9, 2
1758353411921, 7, 4, 779, 88, 316, 283, 2, 3
1758353411921, 5, 5, 783, 89, 321, 279, 1, 3
1758353411934, 2, 2, 783, 89, 319, 279, 2, 3
1758353411934, 3, 4, 792, 91, 319, 280, 4, 12
1758353411934, 8, 4, 779, 90, 319, 280, 2, 3
1758353411934, 6, 4, 775, 89, 327, 280, 1, 3
1758353411934, 2, 4, 787, 89, 317, 279, 1, 2
1758353411934, 4, 4, 784, 87, 315, 279, 3, 3
1758353411934, 3, 4, 783, 94, 318, 278, 1, 2
1758353411934, 1, 5, 779, 89, 318, 278, 1, 12
1758353411934, 4, 6, 775, 91, 319, 288, 1, 3
1758353411934, 10, 7, 783, 91, 318, 279, 2, 3
1758353411934, 3, 8, 783, 88, 313, 281, 2, 3
1758353411934, 11, 15, 777, 90, 315, 280, 0, 4
1758353411934, 5, 10, 775, 90, 315, 280, 1, 4
1758353411934, 0, 10, 784, 90, 315, 281, 2, 3
1758353411949, 4, 8, 783, 87, 320, 277, 2, 5
1758353411949, 4, 23, 779, 91, 321, 288, 2, 3
1758353411949, 5, 10, 767, 89, 317, 276, 1, 3
1758353411949, 3, 6, 779, 89, 314, 278, 2, 2
1758353411949, 1, 9, 776, 90, 316, 282, 2, 3
1758353411949, 2, 4, 776, 91, 316, 283, 2, 3
1758353411949, 13, 3, 779, 91, 320, 281, 2, 3
1758353411949, 3, 19, 774, 92, 316, 284, 2, 12
1758353411949, 12, 6, 763, 93, 315, 281, 2, 4
1758353411949, 4, 4, 774, 87, 316, 281, 1, 3
1758353411949, 5, 5, 768, 89, 320, 286, 4, 3
1758353411949, 6, 4, 767, 89, 317, 281, 1, 4
1758353411949, 3, 4, 763, 98, 314, 283, 1, 3
1758353411949, 3, 6, 768, 97, 319, 280, 2, 3
1758353411949, 2, 19, 768, 88, 318, 279, 2, 3
1758353411964, 6, 8, 763, 90, 318, 285, 2, 3
1758353411964, 4, 8, 767, 88, 318, 284, 2, 3
1758353411964, 7, 8, 768, 90, 315, 285, 2, 3
1758353411964, 5, 24, 759, 88, 325, 282, 2, 4
1758353411964, 7, 11, 763, 87, 315, 279, 1, 3
1758353411964, 5, 24, 760, 87, 317, 281, 2, 3
1758353411964, 2, 11, 759, 86, 316, 284, 5, 3
1758353411964, 3, 14, 766, 89, 316, 281, 1, 3
1758353411964, 11, 6, 766, 87, 313, 284, 3, 3
1758353411964, 5, 20, 760, 88, 317, 283, 2, 3
1758353411964, 1, 6, 765, 87, 320, 284, 1, 3
1758353411964, 1, 4, 767, 87, 314, 281, 1, 2
1758353411964, 2, 3, 762, 88, 318, 282, 2, 4
1758353411964, 2, 19, 758, 87, 316, 290, 2, 3
1758353411979, 5, 8, 765, 87, 317, 281, 7, 7
1758353411979, 0, 5, 760, 90, 319, 281, 3, 3
1758353411979, 10, 4, 767, 88, 314, 283, 2, 3
1758353411979, 2, 4, 761, 88, 319, 286, 1, 4
1758353411979, 4, 6, 760, 87, 315, 284, 1, 4
1758353411979, 6, 6, 771, 93, 322, 282, 3, 4
1758353411979, 4, 7, 760, 89, 323, 285, 4, 3
1758353411979, 0, 8, 759, 89, 326, 285, 2, 7
1758353411979, 2, 13, 762, 88, 319, 283, 2, 13
1758353411979, 10, 9, 769, 89, 315, 284, 1, 3
1758353411979, 6, 12, 755, 90, 321, 290, 3, 3
1758353411979, 6, 8, 762, 91, 321, 281, 2, 3
1758353411979, 4, 8, 765, 92, 323, 285, 2, 3
1758353411979, 1, 7, 765, 90, 326, 281, 2, 3
1758353411979, 5, 6, 754, 89, 315, 285, 1, 3
1758353411993, 4, 4, 760, 93, 317, 286, 2, 3
1758353411993, 3, 16, 760, 89, 317, 288, 2, 3
1758353411993, 3, 4, 759, 90, 320, 282, 2, 2
1758353411993, 2, 4, 755, 88, 318, 285, 2, 3
1758353411993, 9, 4, 757, 89, 314, 284, 0, 3
1758353411993, 1, 4, 759, 91, 314, 284, 1, 9
1758353411993, 6, 4, 763, 88, 318, 288, 1, 3
1758353411993, 5, 11, 767, 89, 315, 286, 3, 3
1758353411993, 4, 6, 761, 91, 316, 295, 2, 7
1758353411993, 4, 5, 763, 89, 315, 284, 3, 2
1758353411993, 2, 6, 761, 91, 324, 289, 3, 3
1758353411993, 10, 19, 760, 90, 315, 287, 1, 5
1758353411993, 5, 11, 761, 90, 315, 284, 2, 3
1758353411993, 5, 9, 761, 91, 315, 287, 1, 3
1758353412008, 3, 9, 759, 90, 320, 291, 2, 3
1758353412008, 2, 8, 761, 89, 316, 287, 2, 4
1758353412008, 3, 7, 759, 90, 317, 288, 2, 3
1758353412008, 9, 7, 768, 91, 314, 292, 2, 4
1758353412008, 3, 7, 775, 91, 314, 288, 3, 2
1758353412008, 4, 21, 770, 91, 319, 283, 1, 7
1758353412008, 3, 6, 760, 87, 315, 285, 2, 3
1758353412008, 2, 4, 775, 89, 327, 287, 3, 3
1758353412008, 3, 3, 771, 93, 318, 285, 2, 3
1758353412008, 2, 3, 767, 91, 321, 284, 2, 10
1758353412008, 2, 4, 765, 89, 320, 286, 0, 3
1758353412008, 5, 3, 768, 94, 315, 286, 2, 3
1758353412008, 3, 20, 772, 89, 316, 285, 0, 2
1758353412008, 7, 6, 767, 100, 318, 285, 1, 3
1758353412008, 3, 4, 767, 88, 319, 286, 3, 3
1758353412023, 10, 5, 771, 90, 319, 291, 1, 3
1758353412023, 3, 20, 768, 90, 316, 293, 2, 3
1758353412023, 4, 9, 767, 92, 316, 294, 2, 3
1758353412023, 4, 23, 773, 91, 316, 285, 7, 3
1758353412023, 6, 10, 770, 90, 319, 284, 10, 8
1758353412023, 6, 9, 767, 88, 317, 284, 1, 4
1758353412023, 1, 9, 765, 89, 319, 282, 9, 3
1758353412023, 5, 8, 771, 91, 320, 284, 1, 3
1758353412023, 6, 13, 771, 89, 318, 283, 1, 3
1758353412023, 10, 7, 767, 93, 318, 288, 2, 3
1758353412023, 3, 13, 769, 89, 318, 284, 10, 3
1758353412023, 4, 19, 771, 89, 315, 295, 3, 4
1758353412023, 4, 7, 763, 91, 314, 286, 2, 3
1758353412023, 4, 18, 768, 89, 316, 284, 6, 3
1758353412023, 7, 5, 771, 92, 315, 287, 1, 3
1758353412037, 3, 4, 764, 98, 315, 286, 2, 3
